User-ID,Book-Rating,Book-Title
189835,8,Sometimes I Dream in Italian
189835,5,Madame Bovary (New York Public Library Collector's Editions Series)
189835,8,Atonement : A Novel
209516,8,Atonement : A Novel
189835,5,Anne BrontÃ«
189835,5,Charlotte BrontÃ©
189835,5,The BrontÃ« Sisters and George Eliot
189835,5,Emily BrontÃ«
189835,5,The Poems of Emily BrontÃ«
189835,5,Charlotte Bronte: A Passionate Life
189835,10,The Annotated Wizard of Oz: A Centennial Edition
189835,5,"Blithedale Romance: An Authoritative Text, Backgrounds and Sources, Criticism (Norton Critical Edition)"
189835,5,Benjamin Franklin's Autobiography: An Authoritative Text Backgrounds Criticism (Norton Critical Edition)
189835,5,Scarlet Letter: An Authoritative Text Essays in Criticism and Scholarship (Norton Critical Editions)
189835,5,Mrs Todd's Shortcut/from Skeleton Crew
189835,5,Last of the Red Hot Lovers.
189835,5,Barefoot in the Park
189835,5,The Odd Couple
189835,5,Plaza Suite
189835,5,California Suite: A New Comedy
189835,5,Presidential Lottery: The Reckless Gamble in Our Electoral System
189835,5,The Bridge at Andau
189835,5,Iberia: Spanish Travels and Reflections
189835,5,In Touch
189835,5,Return to Paradise
189835,5,The Voice of Asia
189835,5,Kent State: What Happened and Why
189835,5,The Comedy of Neil Simon.
189835,5,A Michener Miscellany: 1950-1970
189835,5,The Prisoner of Second Avenue
189835,5,The Sunshine Boys: A New Comedy
189835,5,God's Favorite: A New Comedy
189835,5,Chapter Two: A New Comedy
189835,5,The Covenant
197659,9,The Covenant
189835,5,The Watermen: Selections from Chesapeake
189835,5,I Ought to Be in Pictures: A New Comedy
189835,5,Fools
189835,5,Poland
189835,5,Three by James A. Michener
189835,5,Broadway Bound
189835,5,Legacy
189835,5,Journey
189835,5,My Pretty Pony
189835,5,Iberia (Audiobook)
189835,5,Rumors: A Farce
189835,5,Scarlet Letter
189835,5,Selected Writings of James Michener
189835,5,Hawthorne's Short Stories
189835,5,The Wizard of Oz
189835,5,The Wizard of Oz (Looking Glass Library Book)
189835,5,The Witchcraft of Salem Village (Landmark Books)
189835,5,Man Who Changed China: The Story of Sun Yat-Sen
189835,5,Great Stone Face and Other Tales of the White Mountains
189835,5,Best of Sydney J. Harris
189835,5,Father Christmas Letters
189835,5,Finn and Hengest: The Fragment and the Episode
189835,5,"The Monsters and the Critics, and Other Essays"
189835,5,"The Book of Lost Tales, Part 1(The History of Middle-Earth, Volume 1)"
189835,5,A Chainless Soul: A Life of Emily Bronte
189835,5,Lincoln : A Photobiography
189835,5,Farmer Giles of Ham: Aegidii Ahenobarbi Julii Agricole De Hammo Domini De Domito Aule Draconarie Comitis Regni Minimi Regis Et Basilei Mira Facinora
189835,5,Smith of Wootton Major
189835,5,The Adventures of Tom Bombadil and Other Verses from the Red Book
189835,5,Pictures by J. R. R. Tolkien
189835,5,Poems and Stories
189835,5,Scarlet Letter and Related Readings (Literature Connections)
189835,5,The Heath Anthology of American Literature: Scarlet Letter
189835,5,The Lord of the Rings (One Volume Edition)
189835,5,The Quality of Life
189835,5,The Complete Poems of Anne Bronte
189835,5,"Dolliver Romance Fanshawe, Septimus Felton With an Appendix        Containing the Ancestral Footstep"
189835,5,Mother Goose in Prose
189835,5,Philosophy of the Plays of Shakspere Unfolded
189835,5,Life and Works of the Sisters Bronte
189835,5,Charlotte Bronte and Her Sisters
189835,5,Pastures of Heaven
189835,5,The Colonial Rise of the Novel: From Aphra Behn to Charlotte Bronte
189835,5,The Bronte Sisters: Selected Poems (Fyfield Books)
189835,5,"Eros and Psyche: The Representation of Personality in the Works of Charlotte Bronte, Charles Dickens, and George Eliot"
189835,5,"The Skin Trade (Night Visions, 5)"
189835,5,Red Pony
189835,5,It's Heaven to Be Seven
189835,5,The Wizard of Oz (Scholastic Junior Classics)
189835,5,"Literature Guide: The Lord of the Rings, Grades 4-8 (Scholastic Literature Guide)"
189835,5,James Clavell Library
189835,5,The Children's Story
189835,5,Gai-Jin: A Novel of Japan
235105,7,Gai-Jin: A Novel of Japan
189835,5,The Winter Room
189835,5,After the Fire
189835,5,Just As Long As We're Together
189835,5,Judy Blume Memory Book
189835,5,The Slave Dancer
189835,5,The Judy Blume Diary
189835,5,Novels of Judy Blume: Friends for Life
189835,5,On My Honor (Yearling Newbery)
189835,5,Starring Sally J. Freedman as Herself (Yearling Book)
189835,5,Blubber
189835,5,The Hero and the Crown
189835,5,Lottery
189835,5,Road Through the Wall
189835,5,Feast of Fear : Conversations with Stephen King
189835,6,Cancer Schmancer
189835,5,California Suite
189835,6,Fan (Movie Tie in)
189835,5,The Wizard of Oz (Illustrated Junior Library)
189835,8,"Welcome to the World, Baby Girl (Ballantine Reader's Circle)"
189835,5,Sayonara
189835,5,Bridges at Toko Ri
189835,5,Bridge at Andau
189835,5,The Source
248718,5,The Source
189835,5,Chesapeake
189835,5,The Drifters
189835,5,Caravans
189835,5,Centennial
197659,10,Centennial
189835,5,Sports in America
189835,5,Rascals in Paradise
189835,5,Fires of Spring
189835,5,Creatures of the Kingdom
189835,5,The Novel
189835,5,"A Michener Miscellany, 1950-1970"
189835,5,This Noble Land: My Vision for America
189835,5,Diceys Song
189835,5,The Brontes: Charlotte Bronte and Her Family
189835,5,Story Bible: Old Testament
189835,5,Biloxi Blues
189835,5,Story Bible: The New Testament (Story Bible)
189835,5,Christine
189835,5,Brighton Beach Memoirs
189835,4,Significant Others
189835,5,The Running Man
189835,5,The Death of Innocence: Jonbenet's Parents Tell Their Story
189835,5,Scarlet Letter and the House of Seven Gables
189835,5,The Life and Adventures of Santa Claus (Signet Classics (Paperback))
189835,5,Autobiography and Selected Writings
189835,5,Celestial Railroad and Other Stories
189835,5,Wuthering Heights (Signet Classic)
189835,5,The Scarlet Letter (Signet Classics (Paperback))
189835,5,Silver Bullet (Movie Tie in)
189835,5,Stephen King 3
189835,5,"Stephen King  2: Christine, the Shining, Cujo"
189835,5,"Stephen King: The Stand, the Dark Half (Complete and Uncut, the Dark Half/Boxed Set)"
189835,8,Toni Morrison: Paradise/Beloved/Song of Solomon
189835,5,Stephen King's Creepshow: A George Romero Film
189835,5,"The Collected Plays of Neil Simon, Vol. 1"
189835,5,Cujo (The Stephen King Collectors Edition)
189835,5,"The Waste Lands (The Dark Tower, Book 3)"
189835,5,One Past Midnight: The Langoliers (Penguin Audiobooks)
189835,5,"Two Past Midnight: Secret Window, Secret Garden"
189835,5,Needful Things: Part II : Sale of the Century
189835,5,Needful Things: Part III : Everything Must Go
189835,5,Selections from Skeleton Crew (Penguin Audiobooks)
189835,5,Nightmares &amp; Dreamscapes (Vol 3)
189835,5,Professor and Emma: A Fragment
189835,5,Professor and Emma
189835,5,Marvelous Land of Oz
189835,5,The Life of Charlotte BrontÃ« (Everyman Paperback Classics)
189835,5,The Surprising Adventures of the Magical Monarch of Mo and His People
189835,5,"Queen Zixi of IX or the Story of the Magic Cloak: Or, the Story of the Magic Cloak"
189835,5,American Fairy Tales
189835,5,Adventures in Oz: Ozma of Oz and the Marvelous Land of Oz
189835,5,The Road to Oz
189835,5,Patchwork Girl of Oz
189835,5,Rinkitink in Oz
189835,5,Tik-Tok of Oz
189835,5,The Wonderful Wizard of Oz
189835,5,Best Poems of the Bronte Sisters (Dover Thrift Editions)
189835,5,The Marvelous Land of Oz (Dover Children's Thrift Classics)
189835,5,The Sea Fairies
189835,5,The Lost Princess of Oz
189835,5,Wit and Wisdom from Poor Richard's Almanack (Dover Thrift Editions)
189835,5,The Tin Woodman of Oz
189835,5,The Royal Book of Oz
189835,5,Sky Island: Being the Further Exciting Adventures of Trot and Cap'N Bill After Their Visit to the Sea Fairies
189835,5,The Coin of Love
189835,5,A Virgin in Paris
189835,5,In the Arms of Love
189835,5,The Secret Fear
189835,5,Odious Duke
189835,5,Sweet Enchantress
189835,5,Poor Governess
189835,5,Winged Victory
189835,5,Light of the Gods
189835,5,Dove to the Rescue
189835,5,"A Light to the Heart, No. 56 (Light to the Heart)"
189835,5,Open Wings (Open Wings)
189835,5,The Runaway Heart (Runaway Heart)
189835,5,Sweet Adventure
189835,5,A Heart Is Broken
189835,5,Bride to a Brigand
189835,5,A Witch's Spell (Camfield Novel of Love)
189835,5,Love Comes West
189835,5,Secrets
189835,5,The Storms of Love (Camfield Novel of Love)
189835,5,Moonlight on the Sphinx (Camfield Novel of Love)
189835,5,White Lilac
189835,5,Revenge of the Heart
189835,5,The Island of Love
189835,5,A Very Unusual Wife (Camfield No 19)
189835,5,Theresa and a Tiger (Camfield No 16)
189835,5,Love Is Heaven (Camfield No. 17)
189835,5,"Miracle for a Madonna (Camfield, No 18)"
189835,5,"The Peril and the Prince (Camfield, No 20)"
189835,5,"Alone and Afraid (Camfield, No 21)"
189835,5,"Royal Punishment (Campfield, No 23)"
189835,5,"Temptation of a Teacher (New Camfield Novel of Love, No 22)"
189835,5,"The Devilish Deception (Camfield, No 24)"
189835,5,"Paradise Found (Camfield, No 25)"
189835,5,Love Is a Gamble (Camfield No. 26)
189835,5,Look With Love (Camfield No. 28)
189835,5,"Never Forget Love (Camfield Novel of Love, No 29)"
189835,5,"Helga in Hiding (Camfield Novels of Love, No 30)"
189835,5,"Safe at Last (Camfield, No 31)"
189835,5,"Haunted (Camfield, No 32)"
189835,5,"Crowned With Love (Camfield, No 33)"
189835,5,"The Devil Defeated (Camfield, No 35)"
189835,5,"The Secret of the Mosque (Camfield, No 36)"
189835,5,"A Dream in Spain (Camfield, No 37)"
189835,5,"The Love Trap (Camfield, No 38)"
189835,5,"Listen to Love (Camfield, No 39)"
189835,5,"The Golden Cage (Camfield, No 40)"
189835,5,Love Casts Out Fear (Campfield No 41)
189835,5,"A World of Love (Camfield, No 42)"
189835,5,Dancing on a Rainbow (Camfield No 43)
189835,5,"Love Joins the Clans (Camfield, No 44)"
189835,5,"An Angel Runs Away (Camfield Novel of Love, No 45)"
189835,5,"Bewildered in Berlin (Campfield, No 47)"
189835,5,"Wanted-A Wedding Ring (Camfield, No 48)"
189835,5,"The Earl Escapes (Camfield, No 49)"
189835,5,"Starlight over Tunis (Camfield, No 50)"
189835,5,"The Love Puzzle (Camfield, No 51)"
189835,5,"Love and Kisses (Camfield, No 52)"
189835,5,"Sapphires in Siam (Camfield, No 53)"
189835,5,"The Caretaker of Love (Camfield, No 54)"
189835,5,A Kiss of Silk (Cartland Classic)
189835,5,A Hazard of Hearts (Cartland Classic)
189835,5,Enchanted Waltz
189835,5,"Lovers in Lisbon (Camfield, No 57)"
189835,5,"Dhe Goddess of Love (Camfield, No 59)"
189835,5,"An Adventure of Love (Camfield, No 60)"
189835,5,Dream Within
189835,5,An Innocent in Mayfair
189835,5,"The Herb for Happiness (Camfield, No 61)"
189835,5,"Only a Dream (Canfield, No 62)"
189835,5,"Saved by Love (Camfield, No 63)"
189835,5,"Little Tongues of Fire (Camfield, No 64)"
189835,5,"A Chieftain Finds Love (Camfield, No 65)"
189835,5,"A Lovely Liar (Camfield, No 66)"
189835,5,"The Perfume of the Gods (Camfield, No 67)"
189835,5,"A Knight in Paris (Camfield, No 68)"
189835,5,"Revenge Is Sweet (Camfield, No 69)"
189835,5,"The Passionate Princess (Camfield Novel of Love, No 70)"
189835,5,"Solita and the Spies (Camfield, No 71)"
189835,5,"The Perfect Pearl (Camfield, No 72)"
189835,5,"Love Is a Maze (Camfield, No 73)"
189835,5,"A Circus for Love (Camfield Novel of Love, No 74)"
189835,5,"The Temple of Love (Camfield, No 75)"
189835,5,"The Haunted Heart (New Camfield Novel of Love, No 77)"
189835,5,"Real Love or Fake (Camfield Novel of Love, No 78)"
189835,5,"Kiss from a Stranger (Camfield, No 79)"
189835,5,"A Very Special Love (Camfield, No 80)"
189835,5,"The Necklace of Love (Camfield, No 81)"
189835,5,"A Revolution of Love (Camfield Novel of Love, No 82)"
189835,5,"The Marquis Wins (Camfield, No 83)"
189835,5,"Love Is the Key (Camfield, No 84)"
189835,5,"Love at First Sight (Camfield, No 85)"
189835,5,"The Taming of a Tigress (Camfield, No 86)"
189835,5,"Paradise in Penang (Camfield, No 87)"
189835,5,"The Earl Rings a Belle (Camfield, No 88)"
189835,5,"The Queen Saves the King (Camfield, No 89)"
189835,5,"No Disguise for Love (Camfield, No 90)"
189835,8,"To Sir, With Love"
189835,5,"Love Lifts the Curse (Camfield, No 91)"
189835,5,"Beauty or Brains? (Camfield Novel of Love, No. 92)"
189835,5,"Too Precious to Lose (Camfield, No 93)"
189835,5,"Hiding (A New Camfield Novel of Love, No. 94)"
189835,5,"A Tangled Web (Camfield Novel of Love, No. 95)"
189835,5,"A Miracle in Mexico (Camfield Novel of Love, No. 97)"
189835,5,"Warned by a Ghost (Camfield, No 98)"
189835,5,"Two Hearts in Hungary (Camfield Novel of Love, No. 99)"
189835,5,"A Theatre of Love (Camfield Novel of Love, No. 100)"
189835,5,"A Dynasty of Love (Camfield Novel of Love, No. 101)"
189835,5,"Magic from the Heart (Camfield Novel of Love, No. 102)"
189835,5,"The Windmill of Love (New Camfield Novel of Love, No. 103)"
189835,5,Love Strikes a Devil (Camfield)
189835,5,"A Coronation of Love (New Camfield Novel of Love, No 107)"
189835,5,"A Wish Comes True (Camfield Novel of Love, No. 108)"
189835,5,"Loved for Himself (Camfield Novel of Love, No. 109)"
189835,5,Hidden by Love (Camfield No. 111)
189835,5,Born of Love (Camfield No. 112)
189835,5,"Walking to Wonderland (Camfield Novel of Love, No 113)"
189835,5,"Terror from the Throne (Camfield, No 114)"
189835,5,"The Cave of Love (Camfield Novel of Love, No 115)"
189835,5,"The Peaks of Ecstasy (New Camfield Novel of Love, No. 116)"
189835,5,"Lucky Logan Finds Love (Camfield, No 117)"
189835,5,"The Angel and the Rake (Camfield Novel of Love, No 118)"
189835,5,"The Queen of Hearts (Camfield, No 119)"
189835,5,"The Wicked Widow (Camfield Novel of Love, No 120)"
189835,5,"To Scotland and Love (Camfield, No 121)"
189835,5,"Love at the Ritz (Camfield Novel of Love, No 122)"
189835,5,"The Dangerous Marriage (Camfield, No 123)"
189835,5,"Good or Bad? (Camfield Novel of Love, No 124)"
189835,5,"This Is Love (Camfield Novel of Love, No 125)"
189835,5,"Running Away to Love (Camfield Novel of Love, No 126)"
189835,5,"Safe in Paradise (Camfield, No 128)"
189835,5,The Duke Finds Love (Camfield No 129)
189835,5,The Wonderful Dream (Camfield No 130)
189835,5,"A Royal Rebuke (Camfield, 131)"
189835,5,The Dare-Devil Duke (Camfield No 132)
189835,5,"Never Lose Love (Camfield Novel of Love, No 133)"
189835,5,"The Spirit of Love (Camfield Novel of Love, No 134)"
189835,5,"The Eyes of Love (New Camfield Novel of Love, No 135)"
189835,5,"Saved by a Saint (New Camfield Novel of Love, No 136)"
189835,5,"The Incomparable (Camfield, No 137)"
189835,5,"The Innocent Imposter (Camfield Novels of Love, No 138)"
189835,5,"The Loveless Marriage (Camfield, No 139)"
189835,5,"A Magical Moment (Camfield, No 140)"
189835,5,The Patient Bridegroom (Camfield No. 141)
189835,5,"The Protection of Love (A New Camfield Novel of Love, No 142)"
189835,5,"Running from Russia (Camfield, No. 143)"
189835,5,Someone to Love (A New Camfield Novel of Love ; 144)
189835,5,"Beyond the Stars (Camfield, No 145)"
189835,5,"Love in the Ruins (New Camfield Novel of Love, No 146)"
189835,5,"An Icicle in India (Camfield Novel of Love, 148)"
189835,5,"Fascination in France (Camfield Novels of Love, No 149)"
189835,5,"Three Days to Love (A New Camfield Novel of Love, No 150)"
189835,5,Debt of Honor
189835,5,The Land of Oz (Classics for Younger Readers)
189835,5,Emerald City (Wonderful Wizard of Oz Pop-Ups Series)
189835,5,Adventures in Oz: Wonderful Wizard of Oz Pop-Ups
189835,5,Yellow Brick Road (Wonderful Wizard of Oz Pop-Ups Series)
189835,5,Cyclone (Wonderful Wizard of Oz Pop-Ups Series)
189835,5,James A. Michener: Two Complete Novels
189835,5,"Charlotte and Emily Bronte: The Complete Novels : Jane Eyre, Wuthering Heights, Shirley, Villette, the Professor"
189835,5,"Barbara Cartland : Five Complete Novels (Moon over Eden, No Time for Love, The Incredible Honeymoon, Kiss the Moonlight, A Kiss in Rome)"
189835,5,Nathanial Hawthorne: Three Complete Novels : The Scarlet Letter/the House of the Seven Gables/the Blithedale Romance/and Twenty Short Stories
189835,5,"Three Complete Novels: Lights, Laughter and a Lady/Love in the Moon/Bride to the King"
189835,5,Three Complete Novels: A Night of Gaiety/a Duke in Danger/Secret Harbor
189835,5,"Barbara Cartland: Three Complete Novels of Marquises and Their Ladies : Ola and the Sea Wolf, Looking for Love, the Call of the Highlands"
189835,5,Barbara Cartland: Five Complete Novels of Dukes and Their Ladies : A Fugitive from Love/Lucifer and the Angel/the Wings of Ecstasy/the River of Love (Wings Bestsellers)
189835,5,"Charlotte and Emily Bronte: The Complete Novels : Jane Eyre, Wuthering Heights, Shirley, Villette, the Professor (Literary Classics)"
189835,5,James Clavell: Two Complete Novels
189835,5,Apocalypse of the Heart
189835,5,"Pearl S. Buck, the Story Bible"
189835,5,"Three Great Novels of World War II the Pacific: Tales of the South Pacific, Mister Roberts, Cry, Battle"
189835,5,Three Complete Novels of Royalty and Romance
189835,5,"Three Complete Novels of Dukes and Their Ladies: The Disgraceful Duke, Never Laugh at Love, a Touch of Love"
189835,5,A Different Kind of Christmas
189835,5,"Three Complete Novels of Courtly Love: The Prude and the Prodigal, Lies for Love, from Hate to Love"
189835,5,"Barbara Cartland: Five Complete Novels of Love and Luxury : Love Climbs In, from Hell to Heaven, Caught by Love, Riding to the Moon, Diona and a Dalmatian"
189835,5,"A Fugitive from Love: Lucifer and the Angel, the Wings of Ecstasy : Three Complete Novels (Barbara Cartland)"
189835,5,"Love Climbs in: From Hell to Heaven, Caught by Love : Three Complete Novels (Barbara Cartland)"
189835,5,"Moon over Eden: No Time for Love, the Incredible Honeymoon : Three Complete Novels (Barbara Cartland)"
189835,5,"Stephen King: Three Complete Novels: Carrie, 'Salems' Lot &amp; The Shining"
189835,5,Journeys Through Oz: The Wonderful Wizard of OZ / The Marvelous Land of OZ (2 Books in 1)
189835,5,Poor Richard's Almanac
189835,5,The Complete Novels of Charlotte and Emily Bronte
189835,5,Selections From Poor Richards
189835,5,Portable Hawthorne
189835,5,The Annotated Wizard of Oz: The Wonderful Wizard of Oz
189835,5,Mother Goose In Prose
189835,5,James A. Michener's USA: The People and the Land
189835,5,L. Frank Baum's the Wonderful Wizard of Oz
189835,5,"Repression in Victorian Fiction: Charlotte Bronte, George Eliot, and Charles Dickens"
189835,5,Charlotte Bronte and Sexuality
189835,5,"Emily Bronte: \Wuthering Heights\"" (Landmarks of World Literature)"""
189835,5,Charlotte BrontÃ« and Victorian Psychology (Cambridge Studies in Nineteenth-Century Literature and Culture)
189835,5,The Dawn of Love
189835,5,Lost Laughter
189835,5,"Love, Lords, and Lady-Birds"
189835,5,Otherwise Known As Sheila the Great
189835,5,Fudge a Mania
189835,5,Double Fudge
216012,7,Double Fudge
189835,5,Pure Fudge: Tales of a Fourth Grade Nothing/Superfudge/Fudge a Mania
189835,5,Good Earth
189835,5,The Hatmaker's Sign: A Story by Benjamin Franklin
189835,5,The Hatmaker's Sign: A Story
189835,5,When a Darkness Falls
189835,5,"My Darling, My Hamburger"
189835,5,Long Valley
189835,5,Travels With Charley
189835,5,"LITTLE WIZ/STORIES / (Fabulous Five : Book, No 2)"
189835,5,"Four Great American Classics: The Scarlet Letter, the Adventures of Huckleberry Finn, the Red Badge of Courage, Billy Budd, Sailor"
189835,5,Love at the Helm
189835,5,A Marriage Made in Heaven
189835,5,Emma
189835,5,"Lights, Laughter and a Lady, No. 177"
189835,5,"Diona and Dalmatian, No. 180"
189835,5,A Star for the Latecomer
189835,5,"Pardon Me, You're Stepping on My Eyeball (Bantam Starfire Book)"
189835,5,To Take a Dare
189835,5,Amazing and Death Defying Diary of Eugene Dingman (Bantam Starfire Books)
189835,5,The Girl Who Wanted
189835,5,The Red Pony
189835,5,Just an Ordinary Day
189835,5,Evening News
189835,5,Gray Matter and Other Stories
189835,5,Graveyard Shift and Other Stories from Night Shift
189835,5,Missing May
189835,5,Lawnmower Man And Other Stories from Night Shift
189835,5,"Fright Party (Wacky Facts Lunch Bunch, No 2)"
189835,5,"The 100 % Laugh Riot (The Wacky Facts Lunch Bunch, No 4)"
189835,5,Attack of the Killer Fishsticks (Wacky Facts Lunch Bunch No. 1)
189835,5,Fifth Grade Safari (Wacky Facts Lunch Bunch)
189835,5,The Stephen King: Stories from Night Shift (Value Collections)
189835,5,The Pigman and Me (Bantam Starfire Books)
189835,5,David &amp; Della: A Novel
189835,5,Odd Couple
189835,5,Bronte : A Solo Portrait of Charlotte Bronte
189835,5,Proposals
189835,5,"Rip Van Winkle and Other Stories (Longman Classics, Stage 2)"
189835,5,Big Wave (8512)
189835,5,Literature Guide: Caddie Woodlawn (Grades 4-8)
189835,5,It's Fine to Be Nine
189835,8,Anne of Green Gables
230522,10,Anne of Green Gables
189835,8,Anne of Avonlea
189835,5,Doom Stone
189835,5,Great African Americans in Literature (Outstanding African American)
189835,5,Meg Mackintosh and the Mystery at Camp Creepy
189835,5,Animals Brightly Colored
189835,5,The Moorchild
189835,5,A Wonder Book for Boys &amp; Girls
189835,5,Bad Death of Eduard Delacroix #4
189835,5,Coffey on the Mile
189835,5,Coffey's Hands
189835,5,Night Journey
189835,5,Caddie Woodlawn's Family
189835,5,Frankenstein/Dracula/Dr. Jekyll and Mr. Hyde
189835,5,Long Walk
189835,5,Tanglewood Tales for Girls and Boys
189835,5,Mama Flora's Family
189835,5,Haunting
189835,5,Places I Never Meant to Be
189835,5,Poems from The Hobbit
189835,5,The Letters of J.R.R. Tolkien
189835,5,"The End of the Third Age (The History of The Lord of the Rings, Part 4)"
189835,5,The Poems of Charlotte Bronte: A New Annotated and Enlarged Edition of the Shakespeare Head Bronte
189835,5,"An Edition of the Early Writings of Charlotte Bronte: The Glass Town Saga, 1826-1832 (Edition of the Early Writings of Charlotte Bronte)"
189835,5,"An Edition of the Early Writings of Charlotte Bronte: The Rise of Angria, 1833-1835/Volume 2, Parts 1 &amp; 2 (Edition of the Early Writings of Charlotte Bronte)"
189835,5,Selected Bronte Poems
189835,5,A Life of Anne Bronte
189835,5,A Life of Emily Bronte
189835,5,America and Americans and Selected Nonfiction
189835,5,America and Americans
189835,5,Family Grandstand
189835,5,Family Sabbatical
189835,5,Short Novels of John Steinbeck
189835,5,Charlotte Bronte and Jane Eyre
189835,5,The SAME RIVER TWICE
189835,5,Emily Bronte's Wuthering Heights
189835,5,Major Works of John Steinbeck
189835,5,Pearl Buck's the Good Earth
189835,5,Nathaniel Hawthorne's The House of Seven Gables and the Marble Faun (Monarch Notes)
189835,5,John Steinbeck's the Red Pony and the Pearl
189835,5,J.R.R. Tolkien's the Fellowship of the Ring
189835,5,'Salem's Lot
189835,5,The Girl Who Loved Tom Gordon
189835,5,Blood And Smoke Cd
189835,5,The Green Mile: The Complete Serial Novel
189835,5,REWRITES A MEMOIR
189835,5,The BOOK OF RUTH CASSETTE
189835,5,Bag Of Bones Cassette
189835,5,Hearts In Atlantis (All You Want to Know)
189835,5,The Mist : In 3-D Sound
189835,5,LETTERS TO JUDY : LETTERS TO JUDY
189835,6,GREAT TALES OF EDGAR ALLAN POE
189835,8,GOOD EARTH
189835,5,Dragon Seed
189835,5,HOUSE DIVIDED
189835,5,Fourteen Stories
189835,5,Death in the Castle
189835,5,UNQUIET SOUL
189835,5,GODS MEN
189835,5,The Mist : In 3 D Sound
189835,5,Alice Walker
189835,5,Alice Walker: Color Purple/Meridian/the Third Life of Grange Copeland
189835,5,"Essays on General Politics, Commerce and Political Economy (Reprints of economic classics)"
189835,5,The World Is My Home
189835,5,Lost in Yonkers
189835,5,The World Is My Home: A Memoir
189835,5,"The Grapes of Wrath (Everyman's Library, No 154)"
189835,5,The Heart Is a Lonely Hunter (Modern Library)
189835,5,Selected Short Stories of William Faulkner (Modern Library)
189835,5,Jake's Women
189835,5,Recessional
189835,5,Laughter on the 23rd Floor
189835,5,Miracle in Seville
189835,5,Bronte: Poems (Everyman's Library Pocket Poets)
189835,5,Anything We Love Can Be Saved: A Writer's Activism
189835,5,Sarah Miles
189835,5,Basic Writings of Nietzsche (Modern Library)
189835,5,Moby Dick or the Whale (Modern Library)
189835,5,Ulysses (Modern Library)
189835,5,Les Miserables (Modern Library)
189835,5,The Sound and the Fury: The Corrected Text With Faulkner's Appendix (Modern Library)
189835,5,Best Short Stories of Dostoyevsky (Modern Library Series)
189835,5,In Cold Blood : A True Account of a Multiple Murder and Its Consequences (Modern Library)
189835,5,European Philosophers from Descartes to Nietzsche (Modern Library)
189835,5,"Modern Library : Complete Novels of Jane Austen, Volume I : Sense &amp; Sensibility, Pride &amp; Prejudice, Mansfield Park"
189835,5,Introduction to Aristotle (Modern Library)
189835,5,The Death and Life of Great American Cities (Modern Library Series)
189835,5,Dubliners (Modern Library)
189835,5,Death Comes for the Archbishop (Modern Library (Hardcover))
189835,5,Te-Tao Ching (Modern Library (Hardcover))
189835,5,The Basic Writings of C. G. Jung (Modern Library)
189835,5,The Complete Novels and Selected Tales (Modern Library)
189835,5,The Pursuit of Love &amp; Love in a Cold Climate (Modern Library)
189835,5,"Snopes : The Hamlet, The Town, The Mansion (Modern Library (Hardcover))"
189835,5,Crime and Punishment (Modern Library)
189835,5,The Complete Poetry and Selected Prose of John Donne (Modern Library Series)
189835,5,"Stars in Their Courses : The Gettysburg Campaign, June-July 1863"
189835,5,The Interpretation of Dreams (Modern Library)
189835,5,The Best Short Stories of O. Henry (Modern Library)
189835,5,The Canterbury Tales (Middle English Edition)
189835,5,The Character of Physical Law (Modern Library)
189835,5,Invisible Man (Commemorative Edition)
189835,5,"The Big Sleep &amp; Farewell, My Lovely (Modern Library)"
189835,5,"The Decline and Fall of the Roman Empire, Vol 1. (Modern Library)"
189835,5,The Decline and Fall of the Roman Empire (Vol III (Modern Library))
189835,5,The Fire Next Time (Modern Library)
189835,5,"The Basic Writings of Sigmund Freud (Psychopathology of Everyday Life, the Interpretation of Dreams, and Three Contributions To the Theory of Sex)"
189835,5,The Novellas of John O'Hara (Modern Library (Hardcover))
189835,5,"The Beleaguered City : The Vicksburg Campaign, December 1862-July 1863 (Modern Library)"
189835,5,A Raisin in the Sun (Modern Library (Hardcover))
189835,5,Thus Spoke Zarathustra : A Book for All and None (Modern Library)
189835,5,A Christmas Carol and Other Stories (Modern Library)
189835,5,The Brothers Karamazov (Modern Library Series)
189835,5,Northanger Abbey (Modern Library (Hardcover))
189835,5,The Count of Monte Cristo (Modern Library)
189835,5,My Antonia (Modern Library)
189835,5,A Tale of Two Cities (Modern Library)
189835,5,Inferno (Modern Library Series) - English translation
189835,5,A Portrait of the Artist as a Young Man (Modern Library)
189835,5,The Arabian Nights (Modern Library (Hardcover))
189835,5,The Soul of a New Machine (Modern Library)
189835,5,Christmas Classics from the Modern Library (Modern Library)
189835,5,Ragtime (Modern Library)
189835,5,Anton Chekhov: Later Short Stories 1888-1903 (Modern Library)
189835,5,"Early Short Stories, 1883-1888 (Modern Library)"
189835,5,The Hawthorne Treasury: Complete Novels and Selected Tales of Nathaniel Hawthorne (Modern Library)
189835,5,The Life and Writings of Abraham Lincoln (Modern Library)
189835,5,The Three Musketeers (Modern Library)
189835,5,The Cider House Rules: A Novel (Modern Library)
189835,5,Longer Stories from the Last Decade (Modern Library)
189835,5,The Education of Henry Adams
189835,5,The Varieties of Religious Experience
189835,5,The Selected Stories of Richard Bausch
189835,5,Nightwood (Modern Library)
189835,5,them (Modern Library)
189835,5,Slouching Towards Bethlehem (Modern Library)
189835,5,Possession: A Romance (Modern Library (Hardcover))
189835,5,"Hitler's U-Boat War: The Hunters, 1939-1942 (Modern Library War)"
189835,5,Crazy Salad: Some Things About Women (Humor and Wit Series)
